"sample_id","ground_truth_path","prediction_path","compile_success","load_success","chamfer_distance","hausdorff_distance","watertight_pred","euler_pred","eecm","sphericity_pred","sphericity_discrepancy","model","method_context","prompt_set","round_name","round_slug","level","difficulty","position_in_level_file","position_in_prompt_file","target_code","uid","source_stl","prompt","word_count","char_count","reference_model_path","rotation_aligned","alignment_chamfer_distance"
"UB40-I008","data/reference_models/stl/UB40-T008.stl","generated_outputs_not_included_in_release/open_loop/iteration2/deepseek_per_sample.csv","0","0","","","","","","","","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","8","8","UB40-T008","UB40-T008","UB40-T008.stl","This object is a centered square pedestal about 0.75 by 0.75 units in footprint and about 0.60 units tall. It is organized as a broad square base, a smaller centered square tier, and a square pyramid at the top.","39","211","data/reference_models/stl/UB40-T008.stl","",""
"UB40-I009","data/reference_models/stl/UB40-T009.stl","generated_outputs_not_included_in_release/open_loop/iteration2/deepseek_per_sample.csv","0","0","","","","","","","","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","9","9","UB40-T009","UB40-T009","UB40-T009.stl","This object is a thin annular ring with an outer diameter of about 0.5625 units and a thickness of about 0.1388 units. A concentric circular opening removes the center, leaving a continuous ring of uniform material around it.","38","225","data/reference_models/stl/UB40-T009.stl","",""
"UB40-I010","data/reference_models/stl/UB40-T010.stl","generated_outputs_not_included_in_release/open_loop/iteration2/deepseek_per_sample.csv","1","1","0.03520519547214026","0.0912908273224803","True","2.0","1.0","0.28966279559690916","0.055117888979000385","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","10","10","UB40-T010","UB40-T010","UB40-T010.stl","This object is a narrow U-shaped frame occupying about 0.56 by 0.25 by 0.14 units overall. It surrounds three sides of a rectangular opening, remains open on the fourth side, and ends in two short feet at the bottom.","39","216","data/reference_models/stl/UB40-T010.stl","True","0.03520519547214026"
"UB40-I011","data/reference_models/stl/UB40-T011.stl","generated_outputs_not_included_in_release/open_loop/iteration2/deepseek_per_sample.csv","1","1","0.0033109606419640886","0.012740277017309454","True","2.0","1.0","0.48464541540495343","0.0004085174174777717","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","11","11","UB40-T011","UB40-T011","UB40-T011.stl","This object is a very slender cylindrical pin about 0.75 units long and about 0.043 units in diameter. The shaft is straight and uniform, both ends are flat, and no head, taper, or cross-hole is added.","36","201","data/reference_models/stl/UB40-T011.stl","True","0.0033109606419640886"
"UB40-I012","data/reference_models/stl/UB40-T012.stl","generated_outputs_not_included_in_release/open_loop/iteration2/deepseek_per_sample.csv","0","0","","","","","","","","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","12","12","UB40-T012","UB40-T012","UB40-T012.stl","This object is a thin plate about 0.5625 by 0.4688 units in plan and about 0.0375 units thick, with rounded corners. A large circular blind pocket is recessed near one corner of the top face without breaking through the bottom.","40","227","data/reference_models/stl/UB40-T012.stl","",""
"UB40-I013","data/reference_models/stl/UB40-T013.stl","generated_outputs_not_included_in_release/open_loop/iteration2/deepseek_per_sample.csv","1","1","0.007034989858509651","0.024886534802171546","True","2.0","1.0","0.6600873092856456","2.556016376920045e-05","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","13","13","UB40-T013","UB40-T013","UB40-T013.stl","This object is an elongated capsule-shaped prism about 0.5625 units long, 0.1238 units wide, and 0.1014 units thick. Its outline combines two straight long sides with semicircular ends, and the solid has no holes or recesses.","36","225","data/reference_models/stl/UB40-T013.stl","False","0.007034989858509651"
"UB40-I014","data/reference_models/stl/UB40-T014.stl","generated_outputs_not_included_in_release/open_loop/iteration2/deepseek_per_sample.csv","1","1","0.10858620226288215","0.44724939139994363","False","0.0","0.0","0.41656512887884095","0.3205904307587521","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","14","14","UB40-T014","UB40-T014","UB40-T014.stl","This object is a thin prism based on a teardrop outline, fitting within about 0.243 by 0.243 units and about 0.08 units in thickness. One end is rounded, the other narrows to a pointed tip, and the body remains plain.","40","217","data/reference_models/stl/UB40-T014.stl","False","0.10858620226288215"
"UB40-I015","data/reference_models/stl/UB40-T015.stl","generated_outputs_not_included_in_release/open_loop/iteration2/deepseek_per_sample.csv","1","1","0.030201893958650097","0.09956887582896781","True","2.0","1.0","0.8200472692446962","0.0783453225957812","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","15","15","UB40-T015","UB40-T015","UB40-T015.stl","This object is a short rotationally symmetric cylinder about 80 units long and about 100 units in diameter. One circular end is plain and flat, while the opposite circular end has a concentric stepped face with an outer annular rim around a slightly inset inner circle.","46","269","data/reference_models/stl/UB40-T015.stl","True","0.030201893958650097"
"UB40-I016","data/reference_models/stl/UB40-T016.stl","generated_outputs_not_included_in_release/open_loop/iteration2/deepseek_per_sample.csv","0","0","","","","","","","","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","16","16","UB40-T016","UB40-T016","UB40-T016.stl","This object is a compact flange-like part about 25.4 units in outer diameter and about 6.76 units deep. It combines one large central through-hole, six evenly spaced smaller holes on a bolt circle, and a short coaxial hub on the back.","41","234","data/reference_models/stl/UB40-T016.stl","",""
"UB40-I017","data/reference_models/stl/UB40-T017.stl","generated_outputs_not_included_in_release/open_loop/iteration2/deepseek_per_sample.csv","1","1","0.009731284259977109","0.03294645845572549","True","2.0","0.0","0.38124470515155473","0.0026789158735288643","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","17","17","UB40-T017","UB40-T017","UB40-T017.stl","This object is a flat rectangular mounting plate about 250 units long, 150 units wide, and 16 units thick. One circular hole sits near each corner, and the plate stays otherwise plain with straight edges and flat faces.","38","219","data/reference_models/stl/UB40-T017.stl","True","0.009731284259977109"
"UB40-I018","data/reference_models/stl/UB40-T018.stl","generated_outputs_not_included_in_release/open_loop/iteration2/deepseek_per_sample.csv","1","1","0.005171937270911668","0.040655705346919764","True","4.0","0.0","0.557386393481309","0.013529871718288566","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","18","18","UB40-T018","UB40-T018","UB40-T018.stl","This object is a straight cylindrical rod about 163.8 units long and about 16 units in diameter. A small transverse hole passes through the shaft near one end, while the rest of the rod remains smooth and constant in section.","40","225","data/reference_models/stl/UB40-T018.stl","True","0.005171937270911668"
"UB40-I019","data/reference_models/stl/UB40-T019.stl","generated_outputs_not_included_in_release/open_loop/iteration2/deepseek_per_sample.csv","1","1","0.06209032001822566","0.31609003563773946","False","1.0","0.0","1.6694058739240212","1.074236342891399","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","19","19","UB40-T019","UB40-T019","UB40-T019.stl","This object is a plate-like body about 107.95 units wide, 76.2 units tall, and 25.4 units thick. It has a rectangular lower portion, a broad arched top edge, and two circular through-holes placed near the upper left and upper right sides.","41","238","data/reference_models/stl/UB40-T019.stl","True","0.06209032001822566"
"UB40-I020","data/reference_models/stl/UB40-T020.stl","generated_outputs_not_included_in_release/open_loop/iteration2/deepseek_per_sample.csv","1","1","0.024088763974759612","0.10639073712150268","True","2.0","1.0","0.4673531420061168","0.10204726776924455","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","20","20","UB40-T020","UB40-T020","UB40-T020.stl","This object is a tall rectangular block about 76.2 by 50.8 units in footprint and about 152.4 units high. A deep U-shaped slot is cut into the top, leaving two upper prongs while the outer side faces remain plain and uninterrupted.","41","231","data/reference_models/stl/UB40-T020.stl","False","0.024088763974759612"
"UB40-I021","data/reference_models/stl/UB40-T021.stl","generated_outputs_not_included_in_release/open_loop/iteration2/deepseek_per_sample.csv","1","1","0.030802071080040055","0.16884312120918685","False","-4.0","0.0","0.4447789734335944","0.32672961462290756","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","21","21","UB40-T021","UB40-T021","UB40-T021.stl","This object is a thin-walled bracket frame about 120 units long, 40 units high, and 21 units deep. It contains a large open central window, a middle panel with one large circular opening and four smaller holes, a sloped upper connection between the side walls, and one small hole in each end plate.","53","298","data/reference_models/stl/UB40-T021.stl","True","0.030802071080040055"
"UB40-I022","data/reference_models/stl/UB40-T022.stl","generated_outputs_not_included_in_release/open_loop/iteration2/deepseek_per_sample.csv","0","0","","","","","","","","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","22","22","UB40-T022","UB40-T022","UB40-T022.stl","This object is a thin three-lobed ring-like plate about 299.75 by 276.72 units in plan and about 15 units thick. A circular hole sits at the center, while the outer boundary expands into three rounded lobes separated by inward-curving side regions.","41","248","data/reference_models/stl/UB40-T022.stl","",""
"UB40-I023","data/reference_models/stl/UB40-T023.stl","generated_outputs_not_included_in_release/open_loop/iteration2/deepseek_per_sample.csv","1","1","0.026569842566609048","0.08654854769297478","True","-12.0","1.0","0.4404917312704978","0.25676070066466494","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","23","23","UB40-T023","UB40-T023","UB40-T023.stl","This object is a thin stepped mounting plate about 108 units long, 53.1 units wide, and 10.7 units thick. It contains one large central hole, four smaller holes grouped around the middle, and one additional hole near each end.","39","226","data/reference_models/stl/UB40-T023.stl","True","0.026569842566609048"
"UB40-I024","data/reference_models/stl/UB40-T024.stl","generated_outputs_not_included_in_release/open_loop/iteration2/deepseek_per_sample.csv","1","1","0.08330785924019152","0.3743224194626135","False","1.0","0.0","1.723711819615901","1.40266496733476","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","24","24","UB40-T024","UB40-T024","UB40-T024.stl","This object is a flat asymmetric plate about 193.76 by 160 units in plan and about 10 units thick. Its outline includes a slanted side and a forked end, and it is perforated by five circular mounting holes plus two long parallel slots in the forked end.","47","253","data/reference_models/stl/UB40-T024.stl","True","0.08330785924019152"
"UB40-I025","data/reference_models/stl/UB40-T025.stl","generated_outputs_not_included_in_release/open_loop/iteration2/deepseek_per_sample.csv","0","0","","","","","","","","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","25","25","UB40-T025","UB40-T025","UB40-T025.stl","This object is a rounded rectangular hollow box about 230 units long, 130 units wide, and 45 units thick. The outer edges are smoothly softened, the interior is hollow, one large side is open, and the opposite side remains closed.","40","230","data/reference_models/stl/UB40-T025.stl","",""
"UB40-I026","data/reference_models/stl/UB40-T026.stl","generated_outputs_not_included_in_release/open_loop/iteration2/deepseek_per_sample.csv","0","0","","","","","","","","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","26","26","UB40-T026","UB40-T026","UB40-T026.stl","This object is a fastener-like body about 12.95 units high with a broad circular head and a short cylindrical shank. A polygonal recessed socket is centered in the top face of the head, while the exterior stays otherwise smooth.","39","228","data/reference_models/stl/UB40-T026.stl","",""
"UB40-I027","data/reference_models/stl/UB40-T027.stl","generated_outputs_not_included_in_release/open_loop/iteration2/deepseek_per_sample.csv","0","0","","","","","","","","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","27","27","UB40-T027","UB40-T027","UB40-T027.stl","This object is a helical compression spring about 8.63 units in outer diameter and about 8.70 units long. It is made from round wire wound into regular open turns around a central axis.","33","185","data/reference_models/stl/UB40-T027.stl","",""
"UB40-I028","data/reference_models/stl/UB40-T028.stl","generated_outputs_not_included_in_release/open_loop/iteration2/deepseek_per_sample.csv","0","0","","","","","","","","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","28","28","UB40-T028","UB40-T028","UB40-T028.stl","This object is a regular hexagonal nut-like body about 59.96 units across corners, 55.87 units across flats, and 30.63 units thick. A circular through-hole runs along the central axis, leaving six planar outer faces around it.","36","226","data/reference_models/stl/UB40-T028.stl","",""
"UB40-I029","data/reference_models/stl/UB40-T029.stl","generated_outputs_not_included_in_release/open_loop/iteration2/deepseek_per_sample.csv","0","0","","","","","","","","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","29","29","UB40-T029","UB40-T029","UB40-T029.stl","This object is a circular flange about 228.6 units in diameter and about 79.38 units high overall. Eight evenly spaced bolt holes lie around the flange plate, and a broad cylindrical hub projects from the rear center.","37","217","data/reference_models/stl/UB40-T029.stl","",""
"UB40-I030","data/reference_models/stl/UB40-T030.stl","generated_outputs_not_included_in_release/open_loop/iteration2/deepseek_per_sample.csv","1","1","0.06138806354694819","0.23664410096872435","True","-2.0","0.0","0.41082076305756093","0.0876843340826946","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","30","30","UB40-T030","UB40-T030","UB40-T030.stl","This object is a bracket-like plate-like part within about 110 by 85 by 55 units overall. One side carries a large cylindrical boss with a centered through-hole, an adjacent plate region contains one smaller circular hole, and the opposite end is cut by a deep side opening that leaves separated upper and lower projections.","54","324","data/reference_models/stl/UB40-T030.stl","True","0.06138806354694819"
"UB40-I031","data/reference_models/stl/UB40-T031.stl","generated_outputs_not_included_in_release/open_loop/iteration2/deepseek_per_sample.csv","1","1","0.015577747671160984","0.09637280193163522","False","3.0","0.0","0.24630699369701653","0.05258114143860709","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","31","31","UB40-T031","UB40-T031","UB40-T031.stl","This object is a right-angle bracket fitting inside roughly 381 by 158.75 by 44.45 units. One large rectangular panel joins a narrower perpendicular flange carrying four circular holes aligned vertically.","30","204","data/reference_models/stl/UB40-T031.stl","True","0.015577747671160984"
"UB40-I032","data/reference_models/stl/UB40-T032.stl","generated_outputs_not_included_in_release/open_loop/iteration2/deepseek_per_sample.csv","1","1","0.0932547745295389","0.2064421521089953","False","2.0","1.0","2.5523030018893165","2.008412225407448","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","32","32","UB40-T032","UB40-T032","UB40-T032.stl","This object is a five-pointed star-shaped plate about 138.56 by 123.81 units across. A short cylindrical boss rises from the center, so the thin star base and the central round feature create a two-level form.","35","209","data/reference_models/stl/UB40-T032.stl","True","0.0932547745295389"
"UB40-I033","data/reference_models/stl/UB40-T033.stl","generated_outputs_not_included_in_release/open_loop/iteration2/deepseek_per_sample.csv","1","1","0.019655119271750877","0.058661290777997734","True","2.0","0.0","0.13449909128915585","0.1647999011998351","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","33","33","UB40-T033","UB40-T033","UB40-T033.stl","This object is a shallow open tray-like support structure about 420 by 260 units in footprint and about 325 units high. It consists of a flat rectangular base and four slender posts at the corners, leaving the sides open.","39","221","data/reference_models/stl/UB40-T033.stl","False","0.019655119271750877"
"UB40-I034","data/reference_models/stl/UB40-T034.stl","generated_outputs_not_included_in_release/open_loop/iteration2/deepseek_per_sample.csv","1","1","0.015628238853983907","0.10675697520656782","True","-2.0","1.0","0.4420690428000983","0.011838327202141508","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","34","34","UB40-T034","UB40-T034","UB40-T034.stl","This object is a thin plate about 170 units long, 120 units wide, and 15 units thick, with a softened rounded-octagonal outline. Two circular through-holes are located near opposite ends along the long direction.","34","212","data/reference_models/stl/UB40-T034.stl","True","0.015628238853983907"
"UB40-I035","data/reference_models/stl/UB40-T035.stl","generated_outputs_not_included_in_release/open_loop/iteration2/deepseek_per_sample.csv","1","1","0.04341709471571237","0.13298622229279422","True","2.0","1.0","0.5828571683122676","0.031242389091871936","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","35","35","UB40-T035","UB40-T035","UB40-T035.stl","This object is a rotationally symmetric solid round part about 59.21 units in diameter and about 27.94 units long. Three overlapping coaxial circular discs or rims are arranged around the same center, producing a layered spool-like profile.","37","240","data/reference_models/stl/UB40-T035.stl","True","0.04341709471571237"
"UB40-I036","data/reference_models/stl/UB40-T036.stl","generated_outputs_not_included_in_release/open_loop/iteration2/deepseek_per_sample.csv","1","1","0.009262521195056876","0.02791035330896176","True","0.0","1.0","0.420084444158695","0.015603221700077385","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","36","36","UB40-T036","UB40-T036","UB40-T036.stl","This object is a torus-like ring about 49.05 units in outer diameter with a rounded tube diameter of about 5.08 units. The ring is continuous and smooth, with no flats, breaks, or attached features.","34","198","data/reference_models/stl/UB40-T036.stl","True","0.009262521195056876"
"UB40-I037","data/reference_models/stl/UB40-T037.stl","generated_outputs_not_included_in_release/open_loop/iteration2/deepseek_per_sample.csv","1","1","0.07144996304967137","0.2680923625631189","True","-8.0","1.0","0.5080566139424839","0.2746154937282362","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","37","37","UB40-T037","UB40-T037","UB40-T037.stl","This object is a bent angle bracket about 70 units long, 35 units high, and 20 units deep. The horizontal flange contains three larger holes, and the vertical flange contains two smaller mounting holes.","34","202","data/reference_models/stl/UB40-T037.stl","True","0.07144996304967137"
"UB40-I038","data/reference_models/stl/UB40-T038.stl","generated_outputs_not_included_in_release/open_loop/iteration2/deepseek_per_sample.csv","0","0","","","","","","","","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","38","38","UB40-T038","UB40-T038","UB40-T038.stl","This object is a tall upright block about 101.6 units high with a base envelope of about 50.8 by 50.8 units. Its top edge is sloped, and a deep rectangular recess cuts into one side to produce an L-shaped side profile.","41","218","data/reference_models/stl/UB40-T038.stl","",""
"UB40-I039","data/reference_models/stl/UB40-T039.stl","generated_outputs_not_included_in_release/open_loop/iteration2/deepseek_per_sample.csv","1","1","0.038844549162591","0.15112458854951258","True","0.0","0.0","0.5856739860109242","0.03428173738227969","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","39","39","UB40-T039","UB40-T039","UB40-T039.stl","This object is a clevis-like block about 127 units long and about 50.8 by 50.8 units in the other two directions. One end becomes a rounded lug with a circular through-hole, and a top slot divides that end into two parallel arms.","42","229","data/reference_models/stl/UB40-T039.stl","True","0.038844549162591"
"UB40-I040","data/reference_models/stl/UB40-T040.stl","generated_outputs_not_included_in_release/open_loop/iteration2/deepseek_per_sample.csv","0","0","","","","","","","","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","40","40","UB40-T040","UB40-T040","UB40-T040.stl","This object is a rigid bracket-like body about 79.86 units long, 50 units high, and 40 units deep. It has a rounded end with a through-hole, a straighter opposite end, and a triangular rib supporting the upper arm from below.","40","225","data/reference_models/stl/UB40-T040.stl","",""
