"sample_id","ground_truth_path","prediction_path","compile_success","load_success","chamfer_distance","hausdorff_distance","watertight_pred","euler_pred","eecm","sphericity_pred","sphericity_discrepancy","model","method_context","prompt_set","round_name","round_slug","level","difficulty","position_in_level_file","position_in_prompt_file","target_code","uid","source_stl","prompt","word_count","char_count","reference_model_path","rotation_aligned","alignment_chamfer_distance"
"UB40-I005","data/reference_models/stl/UB40-T005.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text2cad_per_sample.csv","1","1","0.07492531258278179","0.5989856916480989","True","-6.0","0.0","0.22517915859309534","0.28690336582207254","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","5","5","UB40-T005","UB40-T005","UB40-T005.stl","This object is a thin triangular mounting plate about 0.542 by 0.559 units across and about 0.0758 units thick. The three outer corners are rounded, and each corner region contains one circular through-hole, leaving the rest of the plate flat and plain.","42","253","data/reference_models/stl/UB40-T005.stl","False","0.07492531258278179"
"UB40-I006","data/reference_models/stl/UB40-T006.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text2cad_per_sample.csv","1","1","0.10595048859645556","0.19039179119305621","True","2.0","0.0","0.13416168038939927","0.5190257700136617","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","6","6","UB40-T006","UB40-T006","UB40-T006.stl","This object is a rectangular block about 80 by 50 by 30 units overall. A large circular blind pocket opens from the top face, sits near the middle of that face, and stops short of the bottom face.","38","196","data/reference_models/stl/UB40-T006.stl","True","0.10595048859645556"
"UB40-I007","data/reference_models/stl/UB40-T007.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text2cad_per_sample.csv","1","1","0.09705630134697732","0.49386214314877136","True","-6.0","0.0","0.22364482058523766","0.31909991092120055","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","7","7","UB40-T007","UB40-T007","UB40-T007.stl","This object is a thin plate about 120 units long, 40 units wide, and 18 units thick, with a mildly trapezoidal outline. Three circular through-holes are arranged along the long direction, and the plate remains otherwise featureless.","37","232","data/reference_models/stl/UB40-T007.stl","True","0.09705630134697732"
"UB40-I008","data/reference_models/stl/UB40-T008.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text2cad_per_sample.csv","1","1","0.09124316258354337","0.3557694578360099","True","2.0","1.0","0.5962235758890503","0.12802037717288495","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","8","8","UB40-T008","UB40-T008","UB40-T008.stl","This object is a centered square pedestal about 0.75 by 0.75 units in footprint and about 0.60 units tall. It is organized as a broad square base, a smaller centered square tier, and a square pyramid at the top.","39","211","data/reference_models/stl/UB40-T008.stl","False","0.09124316258354337"
"UB40-I009","data/reference_models/stl/UB40-T009.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text2cad_per_sample.csv","1","1","0.13707755629186594","0.49827204650049983","True","2.0","0.0","0.6979171642694653","0.5861766702759051","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","9","9","UB40-T009","UB40-T009","UB40-T009.stl","This object is a thin annular ring with an outer diameter of about 0.5625 units and a thickness of about 0.1388 units. A concentric circular opening removes the center, leaving a continuous ring of uniform material around it.","38","225","data/reference_models/stl/UB40-T009.stl","True","0.13707755629186594"
"UB40-I010","data/reference_models/stl/UB40-T010.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text2cad_per_sample.csv","1","1","0.10104115436719681","0.4674220806264927","True","2.0","1.0","0.5760837328667244","0.23130304829081488","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","10","10","UB40-T010","UB40-T010","UB40-T010.stl","This object is a narrow U-shaped frame occupying about 0.56 by 0.25 by 0.14 units overall. It surrounds three sides of a rectangular opening, remains open on the fourth side, and ends in two short feet at the bottom.","39","216","data/reference_models/stl/UB40-T010.stl","False","0.10104115436719681"
"UB40-I011","data/reference_models/stl/UB40-T011.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text2cad_per_sample.csv","1","1","0.29021564238277975","0.6748949033338213","True","4.0","0.0","0.39021276704572666","0.09484116577670454","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","11","11","UB40-T011","UB40-T011","UB40-T011.stl","This object is a very slender cylindrical pin about 0.75 units long and about 0.043 units in diameter. The shaft is straight and uniform, both ends are flat, and no head, taper, or cross-hole is added.","36","201","data/reference_models/stl/UB40-T011.stl","True","0.29021564238277975"
"UB40-I012","data/reference_models/stl/UB40-T012.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text2cad_per_sample.csv","1","1","0.09084856782917197","0.3601203624831672","True","2.0","1.0","0.4591102931526545","0.13175293321925013","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","12","12","UB40-T012","UB40-T012","UB40-T012.stl","This object is a thin plate about 0.5625 by 0.4688 units in plan and about 0.0375 units thick, with rounded corners. A large circular blind pocket is recessed near one corner of the top face without breaking through the bottom.","40","227","data/reference_models/stl/UB40-T012.stl","True","0.09084856782917197"
"UB40-I013","data/reference_models/stl/UB40-T013.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text2cad_per_sample.csv","1","1","0.08415225870925996","0.2981983595440157","True","2.0","1.0","0.6268106710455267","0.03325107807634975","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","13","13","UB40-T013","UB40-T013","UB40-T013.stl","This object is an elongated capsule-shaped prism about 0.5625 units long, 0.1238 units wide, and 0.1014 units thick. Its outline combines two straight long sides with semicircular ends, and the solid has no holes or recesses.","36","225","data/reference_models/stl/UB40-T013.stl","True","0.08415225870925996"
"UB40-I014","data/reference_models/stl/UB40-T014.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text2cad_per_sample.csv","1","1","0.06686431708441845","0.16530833733168968","True","-6.0","0.0","0.5173786972347783","0.2197768624028148","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","14","14","UB40-T014","UB40-T014","UB40-T014.stl","This object is a thin prism based on a teardrop outline, fitting within about 0.243 by 0.243 units and about 0.08 units in thickness. One end is rounded, the other narrows to a pointed tip, and the body remains plain.","40","217","data/reference_models/stl/UB40-T014.stl","False","0.06686431708441845"
"UB40-I015","data/reference_models/stl/UB40-T015.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text2cad_per_sample.csv","1","1","0.20081762470514047","0.5281492493027928","True","-2.0","0.0","0.11376195134458678","0.7846306404958906","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","15","15","UB40-T015","UB40-T015","UB40-T015.stl","This object is a short rotationally symmetric cylinder about 80 units long and about 100 units in diameter. One circular end is plain and flat, while the opposite circular end has a concentric stepped face with an outer annular rim around a slightly inset inner circle.","46","269","data/reference_models/stl/UB40-T015.stl","True","0.20081762470514047"
"UB40-I016","data/reference_models/stl/UB40-T016.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text2cad_per_sample.csv","1","1","0.074371697161147","0.24651401396265687","True","0.0","0.0","0.5512205009006637","0.12557904907106443","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","16","16","UB40-T016","UB40-T016","UB40-T016.stl","This object is a compact flange-like part about 25.4 units in outer diameter and about 6.76 units deep. It combines one large central through-hole, six evenly spaced smaller holes on a bolt circle, and a short coaxial hub on the back.","41","234","data/reference_models/stl/UB40-T016.stl","True","0.074371697161147"
"UB40-I017","data/reference_models/stl/UB40-T017.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text2cad_per_sample.csv","1","1","0.041789303228898816","0.20071442974697892","False","3.0","0.0","0.11102249508670818","0.26754329419131767","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","17","17","UB40-T017","UB40-T017","UB40-T017.stl","This object is a flat rectangular mounting plate about 250 units long, 150 units wide, and 16 units thick. One circular hole sits near each corner, and the plate stays otherwise plain with straight edges and flat faces.","38","219","data/reference_models/stl/UB40-T017.stl","False","0.041789303228898816"
"UB40-I018","data/reference_models/stl/UB40-T018.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text2cad_per_sample.csv","1","1","0.11022862155423349","0.4766767002346571","True","-12.0","0.0","0.11355154098998513","0.43030498077303536","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","18","18","UB40-T018","UB40-T018","UB40-T018.stl","This object is a straight cylindrical rod about 163.8 units long and about 16 units in diameter. A small transverse hole passes through the shaft near one end, while the rest of the rod remains smooth and constant in section.","40","225","data/reference_models/stl/UB40-T018.stl","True","0.11022862155423349"
"UB40-I019","data/reference_models/stl/UB40-T019.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text2cad_per_sample.csv","1","1","0.10242959710667818","0.20701477071892724","True","-2.0","1.0","0.15686124736303736","0.4383082836695848","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","19","19","UB40-T019","UB40-T019","UB40-T019.stl","This object is a plate-like body about 107.95 units wide, 76.2 units tall, and 25.4 units thick. It has a rectangular lower portion, a broad arched top edge, and two circular through-holes placed near the upper left and upper right sides.","41","238","data/reference_models/stl/UB40-T019.stl","True","0.10242959710667818"
"UB40-I020","data/reference_models/stl/UB40-T020.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text2cad_per_sample.csv","1","1","0.08892505517962974","0.4396602782521218","True","2.0","1.0","0.3928730465123087","0.17652736326305263","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","20","20","UB40-T020","UB40-T020","UB40-T020.stl","This object is a tall rectangular block about 76.2 by 50.8 units in footprint and about 152.4 units high. A deep U-shaped slot is cut into the top, leaving two upper prongs while the outer side faces remain plain and uninterrupted.","41","231","data/reference_models/stl/UB40-T020.stl","True","0.08892505517962974"
"UB40-I021","data/reference_models/stl/UB40-T021.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text2cad_per_sample.csv","1","1","0.09628814593603918","0.4544211354274282","True","2.0","0.0","0.11297572338636912","0.005073635424317741","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","21","21","UB40-T021","UB40-T021","UB40-T021.stl","This object is a thin-walled bracket frame about 120 units long, 40 units high, and 21 units deep. It contains a large open central window, a middle panel with one large circular opening and four smaller holes, a sloped upper connection between the side walls, and one small hole in each end plate.","53","298","data/reference_models/stl/UB40-T021.stl","True","0.09628814593603918"
"UB40-I022","data/reference_models/stl/UB40-T022.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text2cad_per_sample.csv","1","1","0.13545903760694156","0.43129464275506585","True","2.0","0.0","0.4400399021811999","0.10496152735303105","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","22","22","UB40-T022","UB40-T022","UB40-T022.stl","This object is a thin three-lobed ring-like plate about 299.75 by 276.72 units in plan and about 15 units thick. A circular hole sits at the center, while the outer boundary expands into three rounded lobes separated by inward-curving side regions.","41","248","data/reference_models/stl/UB40-T022.stl","True","0.13545903760694156"
"UB40-I023","data/reference_models/stl/UB40-T023.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text2cad_per_sample.csv","1","1","0.07575592904921832","0.23259750410914962","True","2.0","0.0","0.4105810269109578","0.226849996305125","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","23","23","UB40-T023","UB40-T023","UB40-T023.stl","This object is a thin stepped mounting plate about 108 units long, 53.1 units wide, and 10.7 units thick. It contains one large central hole, four smaller holes grouped around the middle, and one additional hole near each end.","39","226","data/reference_models/stl/UB40-T023.stl","True","0.07575592904921832"
"UB40-I024","data/reference_models/stl/UB40-T024.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text2cad_per_sample.csv","1","1","0.09159127162267097","0.46345558762002875","True","2.0","0.0","0.26930464041921487","0.05174221186192596","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","24","24","UB40-T024","UB40-T024","UB40-T024.stl","This object is a flat asymmetric plate about 193.76 by 160 units in plan and about 10 units thick. Its outline includes a slanted side and a forked end, and it is perforated by five circular mounting holes plus two long parallel slots in the forked end.","47","253","data/reference_models/stl/UB40-T024.stl","True","0.09159127162267097"
"UB40-I025","data/reference_models/stl/UB40-T025.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text2cad_per_sample.csv","1","1","0.17380932346417363","0.7325441570092525","True","0.0","0.0","0.6287021974574037","0.4631643031987095","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","25","25","UB40-T025","UB40-T025","UB40-T025.stl","This object is a rounded rectangular hollow box about 230 units long, 130 units wide, and 45 units thick. The outer edges are smoothly softened, the interior is hollow, one large side is open, and the opposite side remains closed.","40","230","data/reference_models/stl/UB40-T025.stl","True","0.17380932346417363"
"UB40-I026","data/reference_models/stl/UB40-T026.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text2cad_per_sample.csv","1","1","0.1967339765177904","0.4010289277610874","True","2.0","1.0","0.3302007008910214","0.31134050303213956","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","26","26","UB40-T026","UB40-T026","UB40-T026.stl","This object is a fastener-like body about 12.95 units high with a broad circular head and a short cylindrical shank. A polygonal recessed socket is centered in the top face of the head, while the exterior stays otherwise smooth.","39","228","data/reference_models/stl/UB40-T026.stl","True","0.1967339765177904"
"UB40-I027","data/reference_models/stl/UB40-T027.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text2cad_per_sample.csv","1","1","0.17750117070082314","0.5594008369220576","True","2.0","1.0","0.11830956385312978","0.07843893119513422","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","27","27","UB40-T027","UB40-T027","UB40-T027.stl","This object is a helical compression spring about 8.63 units in outer diameter and about 8.70 units long. It is made from round wire wound into regular open turns around a central axis.","33","185","data/reference_models/stl/UB40-T027.stl","True","0.17750117070082314"
"UB40-I028","data/reference_models/stl/UB40-T028.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text2cad_per_sample.csv","1","1","0.07429191949716893","0.1789899831582255","True","0.0","1.0","0.5255614594110674","0.04231505540841962","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","28","28","UB40-T028","UB40-T028","UB40-T028.stl","This object is a regular hexagonal nut-like body about 59.96 units across corners, 55.87 units across flats, and 30.63 units thick. A circular through-hole runs along the central axis, leaving six planar outer faces around it.","36","226","data/reference_models/stl/UB40-T028.stl","True","0.07429191949716893"
"UB40-I029","data/reference_models/stl/UB40-T029.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text2cad_per_sample.csv","1","1","0.15084545313874054","0.510887193393425","True","0.0","0.0","0.1903123111350035","0.2884615213295164","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","29","29","UB40-T029","UB40-T029","UB40-T029.stl","This object is a circular flange about 228.6 units in diameter and about 79.38 units high overall. Eight evenly spaced bolt holes lie around the flange plate, and a broad cylindrical hub projects from the rear center.","37","217","data/reference_models/stl/UB40-T029.stl","True","0.15084545313874054"
"UB40-I030","data/reference_models/stl/UB40-T030.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text2cad_per_sample.csv","1","1","0.10055178399245332","0.3413867731942253","True","2.0","0.0","0.2052851051087989","0.29321999203145666","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","30","30","UB40-T030","UB40-T030","UB40-T030.stl","This object is a bracket-like plate-like part within about 110 by 85 by 55 units overall. One side carries a large cylindrical boss with a centered through-hole, an adjacent plate region contains one smaller circular hole, and the opposite end is cut by a deep side opening that leaves separated upper and lower projections.","54","324","data/reference_models/stl/UB40-T030.stl","True","0.10055178399245332"
"UB40-I031","data/reference_models/stl/UB40-T031.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text2cad_per_sample.csv","1","1","0.04380333737387413","0.135486883557474","True","2.0","0.0","0.5945154375007035","0.400789585242294","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","31","31","UB40-T031","UB40-T031","UB40-T031.stl","This object is a right-angle bracket fitting inside roughly 381 by 158.75 by 44.45 units. One large rectangular panel joins a narrower perpendicular flange carrying four circular holes aligned vertically.","30","204","data/reference_models/stl/UB40-T031.stl","True","0.04380333737387413"
"UB40-I032","data/reference_models/stl/UB40-T032.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text2cad_per_sample.csv","1","1","0.08217322401601061","0.33091469441498916","True","2.0","1.0","0.11297572338636909","0.43091505309549916","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","32","32","UB40-T032","UB40-T032","UB40-T032.stl","This object is a five-pointed star-shaped plate about 138.56 by 123.81 units across. A short cylindrical boss rises from the center, so the thin star base and the central round feature create a two-level form.","35","209","data/reference_models/stl/UB40-T032.stl","True","0.08217322401601061"
"UB40-I033","data/reference_models/stl/UB40-T033.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text2cad_per_sample.csv","1","1","0.14716621371172692","0.5159193411127267","True","0.0","0.0","0.6287021974574039","0.3294032049684129","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","33","33","UB40-T033","UB40-T033","UB40-T033.stl","This object is a shallow open tray-like support structure about 420 by 260 units in footprint and about 325 units high. It consists of a flat rectangular base and four slender posts at the corners, leaving the sides open.","39","221","data/reference_models/stl/UB40-T033.stl","False","0.14716621371172692"
"UB40-I034","data/reference_models/stl/UB40-T034.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text2cad_per_sample.csv","1","1","0.08784786172239978","0.31815322860642137","False","3.0","0.0","0.21437679009805571","0.23953057990418408","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","34","34","UB40-T034","UB40-T034","UB40-T034.stl","This object is a thin plate about 170 units long, 120 units wide, and 15 units thick, with a softened rounded-octagonal outline. Two circular through-holes are located near opposite ends along the long direction.","34","212","data/reference_models/stl/UB40-T034.stl","True","0.08784786172239978"
"UB40-I035","data/reference_models/stl/UB40-T035.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text2cad_per_sample.csv","1","1","0.06784366838133644","0.3367637003004078","True","0.0","0.0","0.4687024992464225","0.14539705815771709","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","35","35","UB40-T035","UB40-T035","UB40-T035.stl","This object is a rotationally symmetric solid round part about 59.21 units in diameter and about 27.94 units long. Three overlapping coaxial circular discs or rims are arranged around the same center, producing a layered spool-like profile.","37","240","data/reference_models/stl/UB40-T035.stl","True","0.06784366838133644"
"UB40-I036","data/reference_models/stl/UB40-T036.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text2cad_per_sample.csv","1","1","0.068814977436358","0.18304470498029232","True","0.0","1.0","0.5559572484066594","0.120269582547887","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","36","36","UB40-T036","UB40-T036","UB40-T036.stl","This object is a torus-like ring about 49.05 units in outer diameter with a rounded tube diameter of about 5.08 units. The ring is continuous and smooth, with no flats, breaks, or attached features.","34","198","data/reference_models/stl/UB40-T036.stl","True","0.068814977436358"
"UB40-I037","data/reference_models/stl/UB40-T037.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text2cad_per_sample.csv","1","1","0.10273748718035175","0.4330228961600416","True","2.0","0.0","0.5699952639028284","0.33655414368858066","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","37","37","UB40-T037","UB40-T037","UB40-T037.stl","This object is a bent angle bracket about 70 units long, 35 units high, and 20 units deep. The horizontal flange contains three larger holes, and the vertical flange contains two smaller mounting holes.","34","202","data/reference_models/stl/UB40-T037.stl","True","0.10273748718035175"
"UB40-I038","data/reference_models/stl/UB40-T038.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text2cad_per_sample.csv","1","1","0.07378818606251525","0.3435301106109076","True","2.0","1.0","0.30966052862547633","0.302640136269518","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","38","38","UB40-T038","UB40-T038","UB40-T038.stl","This object is a tall upright block about 101.6 units high with a base envelope of about 50.8 by 50.8 units. Its top edge is sloped, and a deep rectangular recess cuts into one side to produce an L-shaped side profile.","41","218","data/reference_models/stl/UB40-T038.stl","True","0.07378818606251525"
"UB40-I039","data/reference_models/stl/UB40-T039.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text2cad_per_sample.csv","1","1","0.15209961607315203","0.2805179920504225","True","2.0","0.0","0.2831855337652285","0.2682067148634161","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","39","39","UB40-T039","UB40-T039","UB40-T039.stl","This object is a clevis-like block about 127 units long and about 50.8 by 50.8 units in the other two directions. One end becomes a rounded lug with a circular through-hole, and a top slot divides that end into two parallel arms.","42","229","data/reference_models/stl/UB40-T039.stl","True","0.15209961607315203"
"UB40-I040","data/reference_models/stl/UB40-T040.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text2cad_per_sample.csv","1","1","0.09156967333787275","0.42407734382436163","True","2.0","0.0","0.5532094167862172","0.020339096759119935","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","intermediate","intermediate","40","40","UB40-T040","UB40-T040","UB40-T040.stl","This object is a rigid bracket-like body about 79.86 units long, 50 units high, and 40 units deep. It has a rounded end with a through-hole, a straighter opposite end, and a triangular rib supporting the upper arm from below.","40","225","data/reference_models/stl/UB40-T040.stl","True","0.09156967333787275"
